cas_number,compound_name,smiles,hmt_count,hmt_positive,hmt_result,human_positive,sensitization_human,llna_count,llna_positive,llna_result,hript_count,hript_positive,hript_result,gpmt_count,gpmt_result,dpra_count,dpra_mean,dpra_result,keratinosens_count,keratinosens_ec15,keratinosens_result,hclat_count,hclat_mean,hclat_result,usens_count,usens_cv70,usens_result,dpra_cys,dpra_lys,adra_nac,adra_nal,kdpra_log,hclat_ec200,hclat_cv75,usens_cv70_ssd,il8luc,irritation,irritation_viability_mean,corrosion,corrosion_ter_mean,human_test_count,human_reliability,dtxsid,irritation_viability_mean_exist,corrosion_ghs_score,has_sensitization,has_irritation,has_corrosion,endpoint_count,strat_key,has_nam_data,acute_dermal_ld50,acute_dermal_ld50_min,acute_dermal_ld50_max,acute_dermal_count,acute_dermal_ghs,has_acute_dermal,acute_dermal_source,acute_dermal_toxic,mol_weight,logp,tpsa,hbd,hba,num_rotatable_bonds,num_aromatic_rings,fraction_csp3
,,CC(OP(C)(=O)F)C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.844792080912264,,,,1.0,,NCI_RTECS,1.0,182.175,3.230000000000002,26.3,0.0,2.0,2.0,0.0,1.0
,,O=S(=O)(Oc1ccc(Cl)cc1Cl)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.1834639755184,,,,3.0,,NCI_RTECS,1.0,303.166,3.7611000000000026,43.370000000000005,0.0,3.0,3.0,2.0,0.0
,,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.9257386163372,,,,3.0,,NCI_RTECS,1.0,315.158,4.669700000000003,27.69,0.0,4.0,6.0,1.0,0.4
,,CCOC(=O)C1C(C=C(C)C)C1(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7641.754541248607,,,,5.0,,NCI_RTECS,0.0,196.29,2.7879000000000014,26.3,0.0,2.0,3.0,0.0,0.75
,,CCOC(=O)C1CC2CC1C1OC21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5828.151838158359,,,,5.0,,NCI_RTECS,0.0,182.219,0.9729,38.83,0.0,3.0,2.0,0.0,0.9
,,CC(CCN(C)C)N(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.4559073635804,,,,3.0,,NCI_RTECS,1.0,144.26199999999997,0.8881999999999999,6.48,0.0,2.0,4.0,0.0,1.0
,,CC(C)COC(=O)C(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17890.08000373847,,,,5.0,,NCI_RTECS,0.0,144.21399999999997,1.8416,26.3,0.0,2.0,3.0,0.0,0.875
,,OCC1CCCO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14686.732022956645,,,,5.0,,NCI_RTECS,0.0,102.133,0.1576999999999999,29.46,1.0,2.0,1.0,0.0,1.0
,,OCc1ccco1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11697.128467663852,,,,5.0,,NCI_RTECS,0.0,98.10099999999998,0.7719,33.370000000000005,1.0,2.0,1.0,1.0,0.2
,,Cc1ccc(C(C)(C)C)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34268.02205322896,,,,5.0,,NCI_RTECS,0.0,148.24900000000002,3.292520000000001,0.0,0.0,0.0,0.0,1.0,0.4545454545454545
,,CC(C)(C)c1ccc(C(=O)O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.9626609071983,,,,3.0,,NCI_RTECS,1.0,178.231,2.682300000000001,37.3,1.0,1.0,1.0,1.0,0.3636363636363636
,,CN(C)C1CCCCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.4288882993025,,,,3.0,,NCI_RTECS,1.0,127.231,1.8807,3.24,0.0,1.0,1.0,0.0,1.0
,,O=[N+]([O-])c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5117.333141409215,,,,5.0,,NCI_RTECS,0.0,123.11099999999996,1.5948,43.14,0.0,2.0,1.0,1.0,0.0
,,Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2898.3267003950787,,,,5.0,,NCI_RTECS,0.0,207.016,2.4838000000000005,69.16,1.0,3.0,1.0,1.0,0.0
,,COC(=O)c1ccc(O)c([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3043.429743847182,,,,5.0,,NCI_RTECS,0.0,197.146,1.0869999999999995,89.67,1.0,5.0,2.0,1.0,0.125
,,O=C(Cl)c1cccc(C(=O)Cl)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.497519373788,,,,5.0,,NCI_RTECS,0.0,203.024,2.4446000000000003,34.14,0.0,2.0,2.0,1.0,0.0
,,O=[N+]([O-])c1cccc([N+](=O)[O-])c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3390.677424638724,,,,5.0,,NCI_RTECS,0.0,168.10799999999998,1.503,86.28,0.0,4.0,2.0,1.0,0.0
,,Cc1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35001.239613866615,,,,5.0,,NCI_RTECS,0.0,137.138,1.90322,43.14,0.0,2.0,1.0,1.0,0.1428571428571428
,,O=[N+]([O-])c1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30465.358337573867,,,,5.0,,NCI_RTECS,0.0,157.55599999999998,2.2482,43.14,0.0,2.0,1.0,1.0,0.0
,,O=[N+]([O-])c1ccc(O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208.324347514769,,,,5.0,,NCI_RTECS,0.0,139.11,1.3003999999999998,63.370000000000005,1.0,3.0,1.0,1.0,0.0
,,COc1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31344.482407858555,,,,5.0,,NCI_RTECS,0.0,153.137,1.6033999999999995,52.370000000000005,0.0,3.0,2.0,1.0,0.1428571428571428
,,CCOc1ccc([N+](=O)[O-])cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28714.316479470403,,,,5.0,,NCI_RTECS,0.0,167.164,1.9935,52.370000000000005,0.0,3.0,3.0,1.0,0.25
,,NCc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.7115207051497,,,,5.0,,NCI_RTECS,0.0,107.15599999999996,1.1453,26.02,1.0,1.0,1.0,1.0,0.1428571428571428
,,C1CN2CCC1CC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.75799529548425,,,,2.0,,NCI_RTECS,1.0,111.188,1.1021,3.24,0.0,1.0,0.0,0.0,1.0
,,Clc1nc(Cl)nc(Nc2ccccc2Cl)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5444.132313778211,,,,5.0,,NCI_RTECS,0.0,275.526,3.575400000000001,50.7,1.0,4.0,2.0,2.0,0.0
,,CC(Oc1cccc(Cl)c1)C(=O)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990.7138347027458,,,,5.0,,NCI_RTECS,0.0,200.621,2.1918999999999995,46.53,1.0,2.0,3.0,1.0,0.2222222222222222
,,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5614.6339801578815,,,,5.0,,NCI_RTECS,0.0,267.159,3.7486000000000015,52.04,2.0,2.0,2.0,2.0,0.0769230769230769
,,O=C(Nc1cccc(Cl)c1)OCC#CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859.7154655672289,,,,4.0,,NCI_RTECS,0.0,258.1039999999999,3.130700000000002,38.33,1.0,2.0,2.0,1.0,0.1818181818181818
,,C=CCOc1nc(OCC=C)nc(OCC=C)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10350.222660742402,,,,5.0,,NCI_RTECS,0.0,249.27,1.5659999999999998,66.36,0.0,6.0,9.0,1.0,0.25
,,Nc1ccc(Nc2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8141.466115920808,,,,5.0,,NCI_RTECS,0.0,184.242,3.0124000000000013,38.05,2.0,2.0,2.0,2.0,0.0
,,CCC(C)Nc1ccc(NC(C)CC)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3820.112543189936,,,,5.0,,NCI_RTECS,0.0,220.36,4.107400000000003,24.06,2.0,2.0,6.0,1.0,0.5714285714285714
,,CC(=O)CC(=O)Nc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1692.9735956612556,,,,4.0,,NCI_RTECS,0.0,177.203,1.6041999999999998,46.17,1.0,2.0,3.0,1.0,0.2
,,N=C(Nc1ccccc1)Nc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.4778943148249,,,,4.0,,NCI_RTECS,0.0,211.268,3.1453700000000007,47.91,3.0,1.0,2.0,2.0,0.0
,,CCCCOP(OCCCC)OCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.941499957597,,,,5.0,,NCI_RTECS,0.0,250.3189999999999,4.663400000000004,27.69,0.0,3.0,12.0,0.0,1.0
,,CCCCC(CC)CCC(C)O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8287.292808771335,,,,5.0,,NCI_RTECS,0.0,172.312,3.3638000000000026,20.23,1.0,1.0,7.0,0.0,1.0
,,CCCCNc1ccc(O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9077.924902846871,,,,5.0,,NCI_RTECS,0.0,165.236,2.6042000000000005,32.26,2.0,2.0,4.0,1.0,0.4
,,CCNc1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11635.29537246312,,,,5.0,,NCI_RTECS,0.0,121.18299999999996,2.1184,12.03,1.0,1.0,2.0,1.0,0.25
,,CCc1ccc(C)nc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6188.986904003953,,,,5.0,,NCI_RTECS,0.0,121.18299999999998,1.95242,12.89,0.0,1.0,1.0,1.0,0.375
,,COc1ccc(N)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7795.055016305282,,,,5.0,,NCI_RTECS,0.0,123.155,1.2774,35.25,1.0,2.0,1.0,1.0,0.1428571428571428
,,C#CC(O)CCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.29588878049385,,,,1.0,,NCI_RTECS,1.0,98.145,0.7806,20.23,1.0,1.0,2.0,0.0,0.6666666666666666
,,CCOC(=O)CCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.121631317885,,,,3.0,,NCI_RTECS,1.0,122.551,0.7883,26.3,0.0,2.0,2.0,0.0,0.75
,,O=C1CCCCCN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5302.226936789758,,,,5.0,,NCI_RTECS,0.0,113.16,0.6766000000000001,29.1,1.0,1.0,0.0,0.0,0.8333333333333334
,,CC(C)OC(=O)OOC(=O)OC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2946.254499060208,,,,5.0,,NCI_RTECS,0.0,206.194,2.0246,71.06,0.0,6.0,2.0,0.0,0.75
,,Cc1ccc(O)c(C)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.8811622897706,,,,5.0,,NCI_RTECS,0.0,122.167,2.00904,20.23,1.0,1.0,0.0,1.0,0.25
,,CCCCOC(=O)C=CC(=O)OCCCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13141.295215806187,,,,5.0,,NCI_RTECS,0.0,228.28799999999995,2.2292,52.60000000000001,0.0,4.0,8.0,0.0,0.6666666666666666
,,C=C(C)CCCC(C)CCOC(=O)CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7064.375305395656,,,,5.0,,NCI_RTECS,0.0,212.33299999999997,3.712200000000003,26.3,0.0,2.0,8.0,0.0,0.7692307692307693
,,Clc1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12244.56476643621,,,,5.0,,NCI_RTECS,0.0,147.00400000000002,2.993400000000001,0.0,0.0,0.0,0.0,1.0,0.0
,,Oc1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500.3655965974467,,,,5.0,,NCI_RTECS,0.0,128.558,2.0456,20.23,1.0,1.0,0.0,1.0,0.0
,,Cc1ccc(N)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.6943517108416,,,,5.0,,NCI_RTECS,0.0,107.156,1.5772199999999998,26.02,1.0,1.0,0.0,1.0,0.1428571428571428
,,CCC(CO)CC(C)C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11517.994948400836,,,,5.0,,NCI_RTECS,0.0,130.23099999999997,2.051,20.23,1.0,1.0,4.0,0.0,1.0
,,O=C(Cl)OCCOCCOC(=O)Cl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4414.99192630089,,,,5.0,,NCI_RTECS,0.0,231.031,1.7538,61.830000000000005,0.0,5.0,6.0,0.0,0.6666666666666666
,,ClCC1CO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.818966792865,,,,4.0,,NCI_RTECS,0.0,92.525,0.624,12.53,0.0,1.0,1.0,0.0,1.0
,,C=CC(=O)OCC1CO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.50989257071714,,,,2.0,,NCI_RTECS,1.0,128.12699999999998,0.1143999999999998,38.83,0.0,3.0,3.0,0.0,0.5
,,C=CCOCC1CO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6702.060558549797,,,,5.0,,NCI_RTECS,0.0,114.144,0.5878,21.76,0.0,2.0,4.0,0.0,0.6666666666666666
,,BrCCBr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.075065578086,,,,3.0,,NCI_RTECS,1.0,187.862,1.7762,0.0,0.0,0.0,1.0,0.0,1.0
,,C=CC=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1070.2054806545711,,,,4.0,,NCI_RTECS,0.0,56.064,0.3712999999999999,17.07,0.0,1.0,1.0,0.0,0.0
,,C=CCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8099.20811686514,,,,5.0,,NCI_RTECS,0.0,76.526,1.4112,0.0,0.0,0.0,1.0,0.0,0.3333333333333333
,,ClCCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8488.27809760847,,,,5.0,,NCI_RTECS,0.0,98.96,1.464,0.0,0.0,0.0,1.0,0.0,1.0
,,OCCCl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1091.7355985814067,,,,4.0,,NCI_RTECS,0.0,80.51400000000001,0.2174999999999999,20.23,1.0,1.0,1.0,0.0,1.0
,,CCCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2030.0446620237385,,,,5.0,,NCI_RTECS,0.0,59.11199999999999,0.3551000000000001,26.02,1.0,1.0,1.0,0.0,1.0
,,C=CCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.90079882368173,,,,2.0,,NCI_RTECS,1.0,57.09599999999999,0.1311000000000001,26.02,1.0,1.0,1.0,0.0,0.3333333333333333
,,C=CC#N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.7254633895374,,,,3.0,,NCI_RTECS,1.0,53.06399999999999,0.6959799999999999,23.79,0.0,1.0,0.0,0.0,0.0
